785,0,0,0,0.057586,0,4,5
785,0,0,0,0.036538,0.001771,4,5
785,0,0,0,0.028194,0.000569,4,5
785,0,0,0,0.031198,0.000423,4,5
785,0,0,0,0.0733,0.000937,4,5
785,0,0,0,0.068288,0.001348,4,5
785,0,0,0,0.065066,0.00084,4,5
785,0,0,0,0.067441,0.001024,4,5
785,0,0,0,0.068005,0.001643,4,5
785,0,0,0,0.080239,0.001107,4,5
785,0,0,0,0.05917,0.00099,4,5
785,0,0,0,0.06634,0.001275,4,5
785,0,0,0,0.066501,0.00094,4,5
785,0,0,0,0.123451,0.001249,4,5
785,0,0,0,0.083096,0.001331,4,5
785,0,0,0,0.08273,0.001216,4,5
785,0,0,0,0.119009,0.001319,4,5
785,0,0,0,0.172247,0.001097,4,5
785,0,0,0,0.056598,0.000875,4,5
785,0,0,0,0.119177,0.001428,4,5
785,0,0,0,0.057669,0.001046,4,5
785,0,0,0,0.058387,0.000666,4,5
785,0,0,0,0.119944,0.001123,4,5
785,0,0,0,0.086365,0.001522,4,5
785,0,0,0,0.058889,0.00129,4,5
785,0,0,0,0.077074,0.00139,4,5
785,0,0,0,0.077309,0.001333,4,5
785,0,0,0,0.079547,0.001071,4,5
785,0,0,0,0.099484,0.001822,4,5
785,0,0,0,0.077552,0.001257,4,5
785,0,0,0,0.076759,0.001064,4,5
785,0,0,0,0.057555,0.000687,4,5
137,400,0,0,0.089,0.001816,4,5
137,400,0,0,0.065771,0.000837,4,5
195,350,0,0,0.105544,0.00104,4,5
211,346,0,0,0.082806,0.001557,4,5
233,343,0,0,0.083427,0.001157,4,5
247,343,0,0,0.081048,0.001212,4,5
253,344,0,0,0.083994,0.001358,4,5
257,347,0,0,0.082009,0.001145,4,5
261,364,0,0,0.104977,0.001047,4,5
254,382,0,0,0.08272,0.001051,4,5
233,403,0,0,0.057611,0.00087,4,5
218,408,0,0,0.057339,0.000896,4,5
209,408,0,0,0.057397,0.000698,4,5
206,408,0,0,0.057364,0.001053,4,5
204,408,0,0,0.080657,0.000793,4,5
204,408,0,0,0.059379,0.017606,4,5
203,408,0,0,0.082595,0.00136,4,5
203,408,0,0,0.057647,0.001483,4,5
203,408,0,0,0.058639,0.000676,4,5
203,408,0,0,0.058705,0.00077,4,5
203,408,0,0,0.058083,0.000714,4,5
203,408,0,0,0.058556,0.000773,4,5
203,408,0,0,0.067772,0.004917,5,5
203,408,0,0,0.087982,0.000878,5,5
203,408,0,0,0.093486,0.001263,5,5
203,408,0,0,0.094167,0.001374,5,5
203,408,0,0,0.067586,0.000957,5,5
203,408,0,0,0.067333,0.000775,5,5
203,408,0,0,0.067113,0.000966,5,5
204,416,0,0,0.088281,0.001046,5,5
223,448,0,0,0.077291,0.001057,5,5
239,463,0,0,0.06783,0.000712,5,5
253,475,0,0,0.113935,0.001842,5,5
256,478,0,0,0.105714,0.001309,5,5
257,479,0,0,0.105923,0.00132,5,5
257,479,0,0,0.092853,0.001452,5,5
257,479,0,0,0.106108,0.00545,6,5
257,479,0,0,0.105831,0.001106,6,5
257,479,0,0,0.104209,0.001177,6,5
257,479,0,0,0.104338,0.001202,6,5
257,479,0,0,0.086624,0.001332,6,5
284,443,0,0,0.109729,0.001403,6,5
304,402,0,0,0.079403,0.000875,6,5
322,348,0,0,0.08438,0.000818,6,5
336,312,0,0,0.112938,0.001131,6,5
350,282,0,0,0.129647,0.001064,6,5
368,257,0,0,0.112604,0.00108,6,5
375,248,0,0,0.113072,0.001098,6,5
386,237,0,0,0.110499,0.001495,6,5
390,232,0,0,0.07863,0.000629,6,5
390,232,0,0,0.078727,0.000906,6,5
390,232,0,0,0.100392,0.00561,7,5
390,232,0,0,0.090115,0.001067,7,5
390,232,0,0,0.101019,0.001364,7,5
390,232,0,0,0.102962,0.001156,7,5
390,232,0,0,0.099947,0.001082,7,5
390,232,0,0,0.130159,0.001241,7,5
388,269,0,0,0.128861,0.00111,7,5
402,329,0,0,0.127364,0.001177,7,5
433,390,0,0,0.150684,0.001673,7,5
452,421,0,0,0.127242,0.001321,7,5
459,429,0,0,0.127242,0.00109,7,5
462,433,0,0,0.141042,0.001489,7,5
462,435,0,0,0.101218,0.00109,7,5
462,435,0,0,0.139837,0.001344,7,5
462,435,0,0,0.11303,0.005892,8,5
462,435,0,0,0.097792,0.001149,8,5
462,435,0,0,0.114476,0.001135,8,5
462,435,0,0,0.100088,0.000736,8,5
462,435,0,0,0.125338,0.001573,8,5
474,422,0,0,0.115004,0.000873,8,5
499,390,0,0,0.140399,0.001262,8,5
511,377,0,0,0.155666,0.001418,8,5
517,368,0,0,0.135401,0.001121,8,5
518,367,0,0,0.135246,0.001044,8,5
518,367,0,0,0.107672,0.004494,9,5
518,367,0,0,0.114377,0.000938,9,5
518,367,0,0,0.111003,0.000919,9,5
518,367,0,0,0.055942,0.000432,9,5
518,367,0,0,0.048721,0.000444,9,5
553,325,0,0,0.060507,0.000426,9,5
554,323,0,0,0.162009,0.000901,9,5
558,317,0,0,0.163497,0.001121,9,5
559,314,0,0,0.167289,0.00076,9,5
559,312,0,0,0.175204,0.005548,9,5
559,312,0,0,0.123039,0.000875,9,5
559,312,0,0,0.109258,0.000882,9,5
559,312,0,0,0.117759,0.00449,10,5
559,312,0,0,0.136209,0.001144,10,5
559,312,0,0,0.147054,0.001445,10,5
559,312,0,0,0.156226,0.001335,10,5
559,312,0,0,0.152733,0.00116,10,5
556,296,0,0,0.149752,0.001206,10,5
538,243,0,0,0.160451,0.001319,10,5
513,203,0,0,0.161847,0.001093,10,5
465,151,0,0,0.161867,0.00151,10,5
438,126,0,0,0.165124,0.001362,10,5
434,124,0,0,0.173833,0.000968,10,5
431,123,0,0,0.15931,0.002299,10,5
430,123,0,0,0.158548,0.000743,10,5
430,123,0,0,0.17798,0.001453,10,5
430,123,0,0,0.128466,0.004572,11,5
430,123,0,0,0.129922,0.000925,11,5
430,123,0,0,0.132522,0.00118,11,5
430,123,0,0,0.129483,0.001105,11,5
430,123,0,0,0.162538,0.001209,11,5
430,123,0,0,0.164768,0.001395,11,5
430,123,0,0,0.187607,0.001268,11,5
430,123,0,0,0.192088,0.001329,11,5
425,151,0,0,0.215014,0.000956,11,5
433,214,0,0,0.14424,0.001326,11,5
444,257,0,0,0.155635,0.001403,11,5
451,271,0,0,0.235494,0.001417,11,5
454,276,0,0,0.171582,0.001174,11,5
455,278,0,0,0.149589,0.001283,11,5
455,278,0,0,0.154043,0.000858,11,5
455,278,0,0,0.12898,0.001006,11,5
455,278,0,0,0.138054,0.004302,12,5
455,278,0,0,0.140292,0.001117,12,5
455,278,0,0,0.158715,0.001399,12,5
455,278,0,0,0.158611,0.001103,12,5
455,278,0,0,0.138056,0.000819,12,5
451,277,0,0,0.138682,0.000812,12,5
445,275,0,0,0.139997,0.001135,12,5
443,275,0,0,0.184465,0.00138,12,5
443,275,0,0,0.139993,0.0014,12,5
443,275,0,0,0.138855,0.000888,12,5
443,275,0,0,0.192972,0.000762,12,5
443,275,0,0,0.188494,0.006463,13,5
443,275,0,0,0.170321,0.001244,13,5
443,275,0,0,0.202203,0.001049,13,5
443,275,0,0,0.195503,0.001076,13,5
443,275,0,0,0.171716,0.001099,13,5
443,275,0,0,0.238992,0.000779,13,5
443,275,0,0,0.188814,0.0013,13,5
443,275,0,0,0.148311,0.00098,13,5
443,275,0,0,0.182118,0.00152,13,5
443,275,0,0,0.146942,0.000875,13,5
443,275,0,0,0.150315,0.000722,13,5
426,299,0,0,0.152075,0.000934,13,5
383,354,0,0,0.185754,0.001104,13,5
368,375,0,0,0.217314,0.001277,13,5
353,392,0,0,0.241792,0.001659,13,5
340,406,0,0,0.201911,0.001464,13,5
332,417,0,0,0.202542,0.001637,13,5
328,422,0,0,0.208998,0.001208,13,5
328,422,0,0,0.180063,0.00103,13,5
328,422,0,0,0.192874,0.004904,14,5
328,422,0,0,0.268344,0.001316,14,5
328,422,0,0,0.295188,0.001562,14,5
328,422,0,0,0.184083,0.001096,14,5
328,422,0,0,0.191884,0.000978,14,5
346,395,0,0,0.159547,0.000827,14,5
359,379,0,0,0.230595,0.001357,14,5
382,327,0,0,0.260244,0.001095,14,5
389,307,0,0,0.226648,0.001193,14,5
392,299,0,0,0.15923,0.000914,14,5
392,297,0,0,0.200147,0.00068,14,5
392,297,0,0,0.187511,0.001343,14,5
392,297,0,0,0.191173,0.001087,14,5
392,297,0,0,0.240511,0.005763,15,5
392,297,0,0,0.226486,0.001531,15,5
392,297,0,0,0.22977,0.001381,15,5
392,297,0,0,0.228903,0.00121,15,5
392,297,0,0,0.167409,0.000824,15,5
392,297,0,0,0.169968,0.000741,15,5
392,297,0,0,0.222947,0.000849,15,5
392,297,0,0,0.197298,0.000952,15,5
360,319,0,0,0.166659,0.000749,15,5
325,336,0,0,0.215164,0.000744,15,5
303,342,0,0,0.169999,0.001,15,5
284,351,0,0,0.19385,0.00093,15,5
279,354,0,0,0.231804,0.000881,15,5
275,357,0,0,0.192213,0.000986,15,5
274,357,0,0,0.194872,0.000895,15,5
274,357,0,0,0.241703,0.001108,15,5
274,357,0,0,0.217064,0.001544,15,5
274,357,0,0,0.194625,0.000911,15,5
274,357,0,0,0.268417,0.004705,16,5
274,357,0,0,0.203511,0.001353,16,5
274,357,0,0,0.206285,0.000964,16,5
274,357,0,0,0.207328,0.001107,16,5
274,357,0,0,0.219237,0.001063,16,5
274,357,0,0,0.204265,0.000802,16,5
274,357,0,0,0.205606,0.001257,16,5
224,350,0,0,0.251259,0.00125,16,5
198,341,0,0,0.180671,0.000725,16,5
169,328,0,0,0.237019,0.001541,16,5
151,323,0,0,0.212701,0.001105,16,5
149,323,0,0,0.204954,0.000964,16,5
146,323,0,0,0.204441,0.000884,16,5
144,323,0,0,0.214539,0.001075,16,5
144,323,0,0,0.205265,0.001249,16,5
144,323,0,0,0.293472,0.001213,16,5
144,323,0,0,0.312232,0.006877,17,5
144,323,0,0,0.274459,0.001167,17,5
144,323,0,0,0.272864,0.001188,17,5
144,323,0,0,0.273996,0.001227,17,5
144,323,0,0,0.137769,0.000562,17,5
144,323,0,0,0.122014,0.000484,17,5
138,359,0,0,0.121088,0.000807,17,5
128,416,0,0,0.145391,0.000555,17,5
123,449,0,0,0.311078,0.001207,17,5
122,483,0,0,0.223285,0.001465,17,5
122,489,0,0,0.215466,0.000738,17,5
122,491,0,0,0.214566,0.001028,17,5
122,492,0,0,0.214901,0.001282,17,5
122,492,0,0,0.21803,0.001133,17,5
122,492,0,0,0.245776,0.007024,18,5
122,492,0,0,0.328132,0.001518,18,5
122,492,0,0,0.376516,0.001478,18,5
122,492,0,0,0.325738,0.001376,18,5
122,492,0,0,0.28796,0.001194,18,5
122,492,0,0,0.285808,0.0012,18,5
138,527,0,0,0.198944,0.001456,18,5
181,599,0,0,0.22644,0.001387,18,5
214,643,0,0,0.202132,0.000906,18,5
234,665,0,0,0.232101,0.000993,18,5
