0.0000000000,0.0004575420
1.0000000000,0.0005524010
2.0000000000,0.0004213010
3.0000000000,0.0004182690
4.0000000000,0.0004526310
5.0000000000,0.0004312080
6.0000000000,0.0005192460
7.0000000000,0.0004612030
8.0000000000,0.0004291920
9.0000000000,0.0004193470
10.0000000000,0.0004210280
11.0000000000,0.0004632390
12.0000000000,0.0004197780
13.0000000000,0.0004713430
14.0000000000,0.0004313010
15.0000000000,0.0004287320
16.0000000000,0.0004286870
17.0000000000,0.0004292560
18.0000000000,0.0004213060
19.0000000000,0.0004560460
20.0000000000,0.0004236160
21.0000000000,0.0004408810
22.0000000000,0.0004233600
23.0000000000,0.0004242870
24.0000000000,0.0004329250
25.0000000000,0.0004456070
26.0000000000,0.0004257440
27.0000000000,0.0004280920
28.0000000000,0.0004178670
29.0000000000,0.0004163970
30.0000000000,0.0004187110
31.0000000000,0.0004146980
32.0000000000,0.0004672320
33.0000000000,0.0004284760
34.0000000000,0.0004294880
35.0000000000,0.0004243740
36.0000000000,0.0004197320
37.0000000000,0.0004311030
38.0000000000,0.0004308080
39.0000000000,0.0004372660
40.0000000000,0.0004252860
41.0000000000,0.0004190090
42.0000000000,0.0004319040
43.0000000000,0.0004331170
44.0000000000,0.0004790840
45.0000000000,0.0004208870
46.0000000000,0.0004476700
47.0000000000,0.0004476510
48.0000000000,0.0004446840
49.0000000000,0.0005062040
50.0000000000,0.0005220560
51.0000000000,0.0004551400
52.0000000000,0.0004658150
53.0000000000,0.0004712930
54.0000000000,0.0004530120
55.0000000000,0.0004630780
56.0000000000,0.0004608530
57.0000000000,0.0005065000
58.0000000000,0.0004684670
59.0000000000,0.0004603140
60.0000000000,0.0004732180
61.0000000000,0.0005651010
62.0000000000,0.0004809040
63.0000000000,0.0004788940
64.0000000000,0.0004301030
65.0000000000,0.0004422730
66.0000000000,0.0004209230
67.0000000000,0.0004518110
68.0000000000,0.0004873660
69.0000000000,0.0004573340
70.0000000000,0.0005145580
71.0000000000,0.0004507760
72.0000000000,0.0004830110
73.0000000000,0.0004279240
74.0000000000,0.0004348350
75.0000000000,0.0004149020
76.0000000000,0.0004975170
77.0000000000,0.0004515890
78.0000000000,0.0005617100
79.0000000000,0.0005633380
80.0000000000,0.0004198100
81.0000000000,0.0004400710
82.0000000000,0.0004209020
83.0000000000,0.0004325370
84.0000000000,0.0004386400
85.0000000000,0.0005805820
86.0000000000,0.0004680010
87.0000000000,0.0005338850
88.0000000000,0.0004185630
89.0000000000,0.0005034670
90.0000000000,0.0004972660
91.0000000000,0.0004602440
92.0000000000,0.0004805190
93.0000000000,0.0004523080
94.0000000000,0.0004394190
95.0000000000,0.0006015680
96.0000000000,0.0004203620
97.0000000000,0.0004301340
98.0000000000,0.0004276360
99.0000000000,0.0005571810
100.0000000000,0.0004744000
101.0000000000,0.0004706980
102.0000000000,0.0004233560
103.0000000000,0.0004255230
104.0000000000,0.0004473220
105.0000000000,0.0004617510
106.0000000000,0.0004769960
107.0000000000,0.0004403650
108.0000000000,0.0005469290
109.0000000000,0.0005658580
110.0000000000,0.0005848580
111.0000000000,0.0004136560
112.0000000000,0.0004643200
113.0000000000,0.0005142830
114.0000000000,0.0004979850
115.0000000000,0.0004691790
116.0000000000,0.0004894610
117.0000000000,0.0004912180
118.0000000000,0.0005244240
119.0000000000,0.0004914720
120.0000000000,0.0004901210
121.0000000000,0.0006066070
122.0000000000,0.0005064820
123.0000000000,0.0004789160
124.0000000000,0.0004875870
125.0000000000,0.0005099460
126.0000000000,0.0004849370
127.0000000000,0.0004907240
128.0000000000,0.0004695750
129.0000000000,0.0004888330
130.0000000000,0.0004737510
131.0000000000,0.0005097910
132.0000000000,0.0005063690
133.0000000000,0.0005202630
134.0000000000,0.0004870520
135.0000000000,0.0004738700
136.0000000000,0.0004784530
137.0000000000,0.0004871750
138.0000000000,0.0005909040
139.0000000000,0.0004819510
140.0000000000,0.0004956160
141.0000000000,0.0005018640
142.0000000000,0.0005159130
143.0000000000,0.0004869310
144.0000000000,0.0004806430
145.0000000000,0.0004683650
146.0000000000,0.0004962260
147.0000000000,0.0004871780
148.0000000000,0.0004652750
149.0000000000,0.0005028570
150.0000000000,0.0004912330
151.0000000000,0.0005155660
152.0000000000,0.0005132830
153.0000000000,0.0004766160
154.0000000000,0.0004778550
155.0000000000,0.0004611320
156.0000000000,0.0004751490
157.0000000000,0.0005513560
158.0000000000,0.0004783860
159.0000000000,0.0004504500
160.0000000000,0.0004513350
161.0000000000,0.0004733600
162.0000000000,0.0004747510
163.0000000000,0.0004645240
164.0000000000,0.0004532800
165.0000000000,0.0005065490
166.0000000000,0.0004546510
167.0000000000,0.0005438670
168.0000000000,0.0004820870
169.0000000000,0.0004770450
170.0000000000,0.0004630940
171.0000000000,0.0004913680
172.0000000000,0.0004599930
173.0000000000,0.0004612360
174.0000000000,0.0005404820
175.0000000000,0.0004460960
176.0000000000,0.0004495900
177.0000000000,0.0004539940
178.0000000000,0.0004469660
179.0000000000,0.0004692810
180.0000000000,0.0004483800
181.0000000000,0.0005174150
182.0000000000,0.0004583290
