0,0,0,0,0.023482,0,4,2
0,0,0,0,0.031739,0,4,2
0,0,0,0,0.024142,0,4,2
0,0,0,0,0.013868,0,4,2
0,0,0,0,0.014289,0,4,2
0,0,0,0,0.015337,0,4,2
0,0,0,0,0.039779,0,4,2
0,0,0,0,0.040033,0,4,2
0,0,0,0,0.020347,0,4,2
0,0,0,0,0.018271,0,4,2
0,0,0,0,0.019223,0,4,2
0,0,0,0,0.019011,0,4,2
0,0,0,0,0.018157,0,4,2
0,0,0,0,0.018141,0,4,2
0,0,0,0,0.020098,0,4,2
0,0,0,0,0.043596,0,4,2
0,0,0,0,0.019465,0,4,2
0,0,0,0,0.050377,0,4,2
0,0,0,0,0.053219,0,4,2
0,0,0,0,0.020621,0,4,2
0,0,0,0,0.050311,0,4,2
0,0,0,0,0.019984,0,4,2
0,0,0,0,0.043826,0,4,2
0,0,0,0,0.055234,0,4,2
0,0,0,0,0.037267,0,4,2
0,0,0,0,0.019091,0,4,2
0,0,0,0,0.018656,0,4,2
0,0,0,0,0.018531,0,4,2
0,0,0,0,0.017743,0,4,2
0,0,0,0,0.018328,0,4,2
0,0,0,0,0.018892,0,4,2
0,0,0,0,0.018386,0,4,2
0,0,0,0,0.02068,0,4,2
0,0,0,0,0.017559,0,4,2
0,0,0,0,0.018736,0,4,2
0,0,0,0,0.018671,0,4,2
0,0,0,0,0.018464,0,4,2
0,0,0,0,0.018906,0,4,2
0,0,0,0,0.018717,0,4,2
0,0,0,0,0.017625,0,4,2
0,0,0,0,0.020759,0,4,2
0,0,0,0,0.026453,0,4,2
0,0,0,0,0.019622,0,4,2
0,0,0,0,0.040996,0,4,2
0,0,0,0,0.020142,0,4,2
0,0,0,0,0.017574,0,4,2
0,0,0,0,0.018101,0,4,2
0,0,0,0,0.017897,0,4,2
0,0,0,0,0.018234,0,4,2
0,0,0,0,0.019133,0,4,2
0,0,0,0,0.017664,0,4,2
0,0,0,0,0.01753,0,4,2
0,0,0,0,0.018532,0,4,2
0,0,0,0,0.043584,0,4,2
0,0,0,0,0.018403,0,4,2
0,0,0,0,0.019064,0,4,2
0,0,0,0,0.020401,0,4,2
0,0,0,0,0.018279,0,4,2
0,0,0,0,0.01831,0,4,2
0,0,0,0,0.01998,0,4,2
0,0,0,0,0.018248,0,4,2
0,0,0,0,0.01859,0,4,2
0,0,0,0,0.046187,0,4,2
0,0,0,0,0.018494,0,4,2
0,0,0,0,0.020296,0,4,2
0,0,0,0,0.021113,0,4,2
0,0,0,0,0.020182,0,4,2
0,0,0,0,0.019093,0,4,2
0,0,0,0,0.050092,0,4,2
0,0,0,0,0.020395,0,4,2
0,0,0,0,0.018208,0,4,2
0,0,0,0,0.020995,0,4,2
0,0,0,0,0.021066,0,4,2
0,0,0,0,0.02042,0,4,2
0,0,0,0,0.047553,0,4,2
0,0,0,0,0.02015,0,4,2
0,0,0,0,0.045467,0,4,2
0,0,0,0,0.045742,0,4,2
0,0,0,0,0.020352,0,4,2
0,0,0,0,0.044288,0,4,2
0,0,0,0,0.01932,0,4,2
0,0,0,0,0.018581,0,4,2
0,0,0,0,0.043057,0,4,2
0,0,0,0,0.045908,0,4,2
0,0,0,0,0.044976,0,4,2
0,0,0,0,0.041878,0,4,2
0,0,0,0,0.020796,0,4,2
0,0,0,0,0.020016,0,4,2
0,0,0,0,0.040145,0,4,2
0,0,0,0,0.020683,0,4,2
0,0,0,0,0.044126,0,4,2
0,0,0,0,0.019086,0,4,2
0,0,0,0,0.047241,0,4,2
0,0,0,0,0.045932,0,4,2
0,0,0,0,0.04476,0,4,2
0,0,0,0,0.02056,0,4,2
0,0,0,0,0.018294,0,4,2
0,0,0,0,0.044081,0,4,2
0,0,0,0,0.055282,0,4,2
0,0,0,0,0.044871,0,4,2
0,0,0,0,0.020439,0,4,2
0,0,0,0,0.044955,0,4,2
0,0,0,0,0.021381,0,4,2
0,0,0,0,0.021157,0,4,2
0,0,0,0,0.059105,0,4,2
0,0,0,0,0.041847,0,4,2
0,0,0,0,0.04034,0,4,2
0,0,0,0,0.044018,0,4,2
0,0,0,0,0.04029,0,4,2
0,0,0,0,0.039718,0,4,2
0,0,0,0,0.037916,0,4,2
0,0,0,0,0.013985,0,4,2
0,0,0,0,0.040414,0,4,2
0,0,0,0,0.046632,0,4,2
0,0,0,0,0.014322,0,4,2
0,0,0,0,0.014332,0,4,2
0,0,0,0,0.016142,0,4,2
0,0,0,0,0.014124,0,4,2
0,0,0,0,0.014242,0,4,2
0,0,0,0,0.0176,0,4,2
0,0,0,0,0.040698,0,4,2
0,0,0,0,0.01424,0,4,2
0,0,0,0,0.015378,0,4,2
0,0,0,0,0.014037,0,4,2
0,0,0,0,0.052111,0,4,2
0,0,0,0,0.015495,0,4,2
0,0,0,0,0.015419,0,4,2
0,0,0,0,0.043699,0,4,2
0,0,0,0,0.043159,0,4,2
0,0,0,0,0.042543,0,4,2
0,0,0,0,0.016567,0,4,2
0,0,0,0,0.015719,0,4,2
0,0,0,0,0.01626,0,4,2
0,0,0,0,0.01241,0,4,2
0,0,0,0,0.015962,0,4,2
0,0,0,0,0.044043,0,4,2
0,0,0,0,0.014139,0,4,2
0,0,0,0,0.015054,0,4,2
0,0,0,0,0.046234,0,4,2
0,0,0,0,0.015305,0,4,2
0,0,0,0,0.015755,0,4,2
0,0,0,0,0.047572,0,4,2
0,0,0,0,0.014153,0,4,2
0,0,0,0,0.040228,0,4,2
0,0,0,0,0.014225,0,4,2
0,0,0,0,0.016136,0,4,2
0,0,0,0,0.015305,0,4,2
0,0,0,0,0.016068,0,4,2
0,0,0,0,0.040755,0,4,2
0,0,0,0,0.038048,0,4,2
0,0,0,0,0.038641,0,4,2
0,0,0,0,0.039324,0,4,2
0,0,0,0,0.016378,0,4,2
0,0,0,0,0.016073,0,4,2
0,0,0,0,0.014083,0,4,2
0,0,0,0,0.050589,0,4,2
0,0,0,0,0.015393,0,4,2
0,0,0,0,0.040235,0,4,2
0,0,0,0,0.015374,0,4,2
0,0,0,0,0.016169,0,4,2
0,0,0,0,0.013917,0,4,2
0,0,0,0,0.03921,0,4,2
0,0,0,0,0.015415,0,4,2
0,0,0,0,0.015905,0,4,2
0,0,0,0,0.015721,0,4,2
0,0,0,0,0.015321,0,4,2
0,0,0,0,0.039755,0,4,2
773,701,0,0,0.043029,0,4,2
795,593,0,0,0.036991,0.000127,4,2
804,556,0,0,0.038831,0.000105,4,2
804,556,0,0,0.013951,0,4,2
804,556,0,0,0.042868,0,4,2
804,556,0,0,0.014032,0,4,2
804,556,0,0,0.042439,0,4,2
804,556,0,0,0.039013,0,4,2
804,556,0,0,0.038453,0,4,2
804,556,0,0,0.015464,0,4,2
698,340,0,0,0.042393,0,4,2
649,262,0,0,0.018337,0.000117,4,2
608,211,0,0,0.015652,9.3e-05,4,2
596,200,0,0,0.01486,0.000167,4,2
590,196,0,0,0.045805,9.4e-05,4,2
590,196,1,0,0.016653,9.8e-05,4,2
590,196,0,0,0.031362,0.120685,5,3
590,196,0,0,0.048582,9.2e-05,5,3
590,196,0,0,0.042655,0.00019,5,3
590,196,0,0,0.048624,0.000121,5,3
590,196,0,0,0.048161,8.7e-05,5,3
590,196,0,0,0.048523,0.00013,5,3
590,196,0,0,0.016783,0.000107,5,3
520,270,0,0,0.045103,0.000119,5,3
399,380,0,0,0.047297,9.7e-05,5,3
304,455,0,0,0.046756,0.000153,5,3
259,487,0,0,0.045579,0.000107,5,3
233,502,0,0,0.049757,0.000152,5,3
223,509,0,0,0.019961,8.4e-05,5,3
212,514,1,0,0.045591,9.1e-05,5,3
209,516,0,0,0.01805,0.213052,6,4
209,516,0,0,0.022351,0.000151,6,4
209,516,0,0,0.051854,0.000156,6,4
209,516,0,0,0.05222,0.000108,6,4
196,545,0,0,0.052025,9.2e-05,6,4
168,658,0,0,0.022515,9.5e-05,6,4
163,698,0,0,0.048969,7.9e-05,6,4
165,735,0,0,0.022791,0.000133,6,4
167,747,0,0,0.022105,0.000128,6,4
169,758,0,0,0.049299,8.5e-05,6,4
169,762,1,0,0.048481,0.000122,6,4
169,763,0,0,0.019713,0.123401,7,3
169,763,0,0,0.02292,0.000124,7,3
169,763,0,0,0.04752,0.000114,7,3
169,763,0,0,0.050589,9.4e-05,7,3
199,761,0,0,0.048672,0.000136,7,3
246,749,0,0,0.050407,8.5e-05,7,3
348,713,0,0,0.050962,9.5e-05,7,3
412,697,0,0,0.048342,0.000128,7,3
453,692,0,0,0.050196,0.000109,7,3
468,691,0,0,0.043953,0.000103,7,3
495,687,1,0,0.049071,8.7e-05,7,3
504,687,0,0,0.021431,0.205295,8,4
515,685,0,0,0.052704,0.0001,8,4
546,663,0,0,0.025959,0.000116,8,4
588,618,0,0,0.025086,0.000125,8,4
607,589,0,0,0.027649,0.00015,8,4
648,515,0,0,0.02651,0.000141,8,4
670,469,0,0,0.026253,9.9e-05,8,4
680,442,1,0,0.027579,0.000104,8,4
691,413,0,0,0.026854,0.314174,9,5
694,386,0,0,0.029922,0.000112,9,5
694,335,0,0,0.031552,0.000111,9,5
696,275,0,0,0.030686,0.000104,9,5
692,238,0,0,0.030357,0.000109,9,5
687,199,0,0,0.030023,0.000133,9,5
687,180,1,0,0.030317,0.000103,9,5
687,180,0,0,0.027265,0.288972,10,5
687,180,0,0,0.033053,0.000144,10,5
687,180,0,0,0.03229,9.6e-05,10,5
687,180,0,0,0.032848,0.000107,10,5
687,180,0,0,0.031921,0.000148,10,5
687,180,0,0,0.031898,9.2e-05,10,5
652,159,0,0,0.033449,0.000138,10,5
616,141,0,0,0.040631,0.000156,10,5
566,126,0,0,0.056916,0.000202,10,5
544,124,0,0,0.049379,0.000102,10,5
517,121,0,0,0.05388,9.1e-05,10,5
493,119,0,0,0.046493,0.000104,10,5
486,119,1,0,0.033244,0.000127,10,5
464,118,0,0,0.042789,0.517133,11,6
459,118,0,0,0.036426,0.000148,11,6
445,115,0,0,0.036313,0.00013,11,6
444,115,0,0,0.036306,0.000102,11,6
444,115,0,0,0.050269,8.2e-05,11,6
444,115,0,0,0.059111,0.000117,11,6
444,115,0,0,0.059911,9.1e-05,11,6
444,115,0,0,0.033843,8.8e-05,11,6
444,115,0,0,0.059267,8.9e-05,11,6
382,108,0,0,0.034366,0.000118,11,6
342,89,0,0,0.058593,0.000104,11,6
317,76,0,0,0.035062,0.000121,11,6
296,68,0,0,0.061781,8.7e-05,11,6
290,68,1,0,0.058955,8.8e-05,11,6
286,68,0,0,0.030181,0.729312,12,7
280,68,0,0,0.06045,0.000127,12,7
259,75,0,0,0.058898,0.00011,12,7
233,82,0,0,0.061016,9.4e-05,12,7
226,83,0,0,0.061801,9.1e-05,12,7
216,83,0,0,0.035329,0.000104,12,7
188,83,0,0,0.063642,9.4e-05,12,7
179,83,0,0,0.063176,0.000116,12,7
168,86,0,0,0.055362,9.1e-05,12,7
148,93,1,0,0.058872,8.6e-05,12,7
135,99,0,0,0.052396,0.771357,13,7
129,101,0,0,0.076715,9.9e-05,13,7
123,105,0,0,0.057573,0.000123,13,7
102,126,0,0,0.073786,9e-05,13,7
