4096,2.400169,22,4074
4096,2.345599,23,4073
4096,2.338793,26,4070
4096,2.617037,21,4075
4096,2.373063,16,4080
4096,2.315929,19,4077
4096,2.994464,21,4075
4096,2.339916,22,4074
4096,2.336863,26,4070
4096,2.305514,21,4075
4096,2.276118,20,4076
4096,2.341882,23,4073
4096,2.443868,23,4073
8192,4.818944,18,8174
8192,5.025041,24,8168
8192,4.858356,22,8170
8192,4.778671,23,8169
8192,4.898783,23,8169
8192,4.688356,22,8170
8192,4.953619,29,8163
8192,5.053820,18,8174
8192,5.427512,26,8166
8192,5.020703,21,8171
8192,4.974839,20,8172
8192,4.968752,20,8172
8192,5.285841,23,8169
8192,5.094002,23,8169
8192,5.066848,22,8170
8192,5.149625,25,8167
8192,4.905524,20,8172
8192,4.899083,19,8173
8192,5.566767,25,8167
8192,4.875913,21,8171
8192,5.072667,21,8171
8192,6.295865,27,8165
8192,5.932430,24,8168
8192,5.469008,21,8171
8192,6.614202,25,8167
8192,5.702773,28,8164
8192,5.851718,19,8173
8192,5.611364,28,8164
8192,6.441605,19,8173
8192,5.883729,21,8171
16384,11.017559,24,16360
16384,13.111954,30,16354
16384,11.563869,23,16361
16384,10.848198,20,16364
16384,10.337044,30,16354
16384,10.912657,31,16353
16384,11.184240,27,16357
16384,10.569914,26,16358
16384,11.051203,22,16362
16384,10.971349,25,16359
16384,11.177022,23,16361
16384,10.295474,31,16353
16384,10.908300,28,16356
16384,10.323045,24,16360
16384,10.461132,29,16355
16384,10.877814,28,16356
16384,10.889692,27,16357
16384,10.363699,28,16356
16384,10.832070,23,16361
16384,10.857777,22,16362
16384,11.306079,30,16354
16384,10.364651,30,16354
16384,13.139558,28,16356
16384,12.060776,21,16363
16384,10.291689,21,16363
16384,13.233928,25,16359
16384,11.032451,27,16357
16384,10.943322,26,16358
16384,10.704107,27,16357
16384,11.497056,28,16356
32768,23.639108,35,32733
32768,23.198752,28,32740
32768,27.776786,25,32743
32768,24.208826,27,32741
32768,22.180693,27,32741
32768,24.809678,25,32743
32768,22.624888,26,32742
32768,25.395089,25,32743
32768,22.777169,24,32744
32768,29.723146,32,32736
32768,22.735205,25,32743
32768,29.738854,31,32737
32768,23.469310,30,32738
32768,24.435757,27,32741
32768,24.085868,26,32742
32768,24.451875,26,32742
32768,23.828770,22,32746
32768,27.866184,29,32739
32768,24.368151,29,32739
32768,23.472359,25,32743
32768,25.008445,27,32741
32768,23.817367,27,32741
32768,23.402869,33,32735
32768,23.220427,23,32745
32768,24.972059,24,32744
32768,24.728208,27,32741
32768,23.129859,31,32737
32768,22.621455,25,32743
32768,24.773905,26,32742
32768,25.170324,27,32741
65536,48.667598,28,65508
65536,48.331845,28,65508
65536,53.157668,27,65509
65536,48.332986,35,65501
65536,47.020292,25,65511
65536,49.339436,25,65511
65536,47.072557,29,65507
65536,47.011621,25,65511
65536,53.784867,30,65506
65536,47.625330,22,65514
65536,47.371433,35,65501
65536,45.461839,32,65504
65536,48.345506,30,65506
65536,47.064635,31,65505
65536,48.644155,30,65506
65536,45.953124,31,65505
65536,50.945278,24,65512
65536,46.741573,30,65506
65536,46.857029,26,65510
65536,48.013667,37,65499
65536,47.224208,24,65512
65536,48.705379,28,65508
65536,48.660610,30,65506
65536,45.326867,27,65509
65536,48.208523,26,65510
65536,45.421045,23,65513
65536,43.951225,34,65502
65536,47.828811,32,65504
65536,46.291500,33,65503
65536,47.828754,32,65504
131072,97.161272,33,131039
131072,99.924566,35,131037
131072,98.671368,30,131042
131072,99.376557,35,131037
131072,96.904171,28,131044
131072,94.929708,35,131037
131072,93.696697,33,131039
131072,96.798130,33,131039
131072,101.557932,33,131039
131072,106.617123,30,131042
131072,97.754516,31,131041
131072,99.951228,28,131044
131072,97.690981,31,131041
131072,101.428448,22,131050
131072,97.004341,31,131041
131072,124.153872,33,131039
131072,99.199449,37,131035
131072,96.972673,37,131035
131072,101.053061,29,131043
131072,96.988321,27,131045
131072,101.666499,24,131048
131072,105.159759,35,131037
131072,98.643748,37,131035
131072,128.306371,29,131043
131072,103.173763,35,131037
131072,98.410083,34,131038
131072,96.227761,27,131045
131072,95.085892,21,131051
131072,98.950521,28,131044
131072,100.075447,29,131043
262144,199.820089,39,262105
262144,188.632281,30,262114
262144,200.298234,38,262106
262144,195.588914,29,262115
262144,199.462663,34,262110
262144,210.930799,33,262111
262144,232.546514,28,262116
262144,217.768763,36,262108
262144,210.865589,30,262114
262144,209.093094,31,262113
262144,199.895324,28,262116
262144,209.770629,34,262110
262144,198.000934,30,262114
262144,204.498718,37,262107
262144,208.423607,35,262109
262144,208.467359,34,262110
262144,204.235513,33,262111
262144,206.501664,36,262108
262144,204.864861,36,262108
262144,209.184328,31,262113
262144,204.617177,28,262116
262144,204.406079,27,262117
262144,217.228268,36,262108
262144,199.952146,40,262104
262144,218.722735,33,262111
262144,186.384598,32,262112
262144,190.917309,30,262114
262144,184.944673,31,262113
262144,186.174578,35,262109
262144,186.539497,27,262117
